item_name,item_id,user_name,rating
Outback Dusty Road,38712,highlandlad,1
St. Ides High Gravity Malt Liquor,2466,pkbites,1
Saint Arnold Elissa IPA,31293,jujubeast6000,11
Big Rock Traditional Ale,28,bjbrown24,11
Founders Reds Rye P.A.,30010,aubreya,17
Mad River Steelhead Extra Stout,2355,Oscbert,17
Schloss Eggenberg Samichlaus Bier,6245,fraternie,13
Devils Backbone Ramseys Draft Stout,100291,Foxbush,13
Maierbier Helles Hefeweizen,129926,Tripplebeer,17
Mouten Kop,133449,cucuma,15
Brooklyner Weisse,534,Falconseye8,14
Otter Creek Copper Ale,2428,swirl,10
Kuhnhenn Bourbon Barrel Fourth Dementia Old Ale,67632,wedgie9,18
DAB Dark Beer,9326,clvand0,7
Avery Samaels Oak-Aged Ale,48268,Dough77,14
Silverado Barley Wine,11965,ojclark,11
Erdinger Champ,8296,jalichio999,3
Odell Bourbon Barrel Stout,110532,zizzybalubba,15
Jmtlands Oatmeal Porter,5941,Linc,14
Orlans Louis Gaborit,119227,MXD,10
Dogfish Head Raison D Extra,12834,jesperhammer,18
Sierra Nevada Bigfoot,371,planky84,15
Abbey Brewing Immaculate IPA,29335,dkoonce,15
Meantime Scotch Ale,69660,rustan,7
Samuel Smiths Oatmeal Stout,87,nijuro,17
Malheur Dark Brut &#40;Noir&#41;,29226,deanso,16
La Cr Tonnerre,50689,JanLaursen,7
Stone India Pale Ale &#40;IPA&#41;,422,stephen,16
Knig Ludwig Dunkel,1155,fugitive,15
Schneider Aventinus,2224,rmasa,16
Smuttynose Baltic Porter,83476,carl4beer,16
Elysian The Immortal IPA,3786,killjoy966,12
North Coast Old Rasputin Anniversary Bourbon Barrel Aged Stout,71101,bikesandbeers,17
Goose Island Pere Jacques,24619,Chalsk,15
Triumph Amber Ale,8844,mike67,13
Rogue Chocolate Stout,7177,rabba9,13
Gouden Carolus Nol &#40;Christmas&#41;,18375,austone,16
Wychwood Hobgoblin &#40;Pasteurised&#41;,5107,MartinBrasseur,17
Schaefer Light,7338,dins,3
Rogue 21,126914,TeamTrappist,16
Midnight Sun The Viking,93891,MeadMe,17
Pisgah Vortex II,72740,elnadeau,16
Southern Tier Pumking,77640,MrRain,13
New Belgium Skinny Dip &#40;Loft&#41;,15115,WickerBrew,13
Worthington White Shield,286,zvikar,13
Long Valley Best Bitter,17739,Jine,13
Grand River Highballer Pumpkin Ale,78839,JesseM,18
Hair of the Dog Adam,568,abemorsten,16
Samuel Adams Cherry Wheat,166,hopheadfett,7
Redhook ESB,662,fluffy,14
Chimay Triple / Blanche &#40;White&#41; / Cinq Cents,52,Woodsman52,18
Sinebrychoff Light III,12134,Dazz3,8
De Cam Oude Kriek,24082,TheCheeseMan,16
Firestone Walker Double Barrel Ale,2319,BrotherGrendel,11
Lake Placid Ubu Ale,15484,hopson,14
Hair of the Dog Fred from the Wood,37102,cquiroga,17
Great Lakes Dortmunder Gold,1217,wmubronco1992,16
Weyerbacher Thirteen,85811,santos999,14
Strohs,736,beerluvindave,5
North By Northwest Barrel Aged Espresso Stout,119681,mmmbeer,17
Iron Hill Hop Stinger,109334,Miver,17
Blatz,7221,NeonLX,10
Bells Hopslam,35488,ChazMania,17
Rivertowne Fuggly ESB,74411,Foxbush,11
Odell Bourbon Barrel Stout,110532,musinj6,15
Bluegrass Jeffersons Reserve Bourbon Barrel Stout,55187,BrianDorry55,13
Yuengling Traditional Lager,884,robgibbens,12
Moylans Ryan OSullivans Imperial Stout,454,shaeffbser,16
Stone Ruination IPA,14709,AJofDenver,19
Southend East Bay Brown,27465,biznizness,12
Rogue Dads Little Helper Black IPA,141249,jsh12bama,13
Odell Imperial Porter,129165,bigbeersrule,12
Sprecher Hefe Weiss,1368,misfit0313,15
Krombacher Pils,3370,Kalli,14
Abbaye des Rocs Grand Cru,7684,fbennett,19
Goose Island Christmas Ale,819,mrhoppy,20
Natural Ice,496,beerme1,1
Ballast Point Indra Kunindra,150262,bhightow01,19
Stoney Creek Stoney Pale Ale,12176,Erdrick,16
East End Steelcut Oatmeal Stout,136284,DavoleBomb,15
The Tap Whittier White,49059,LiteWait,13
Great Lakes Lake Erie Monster Double IPA,35835,neepsntatties,17
Coors Light,707,cjw163,9
Reunion - A Beer For Hope 2008,82772,TheSponge,16
Dark Horse Boffo Brown Ale,11104,Rogueone,15
Avery duganA,108921,ibeerlove,17
Chimay Bleue &#40;Blue&#41; / Grande Rserve,53,StLsportsfan,17
Bush Ambre &#40;Scaldis&#41;,7040,onlyrocknroll,15
Bells Hopslam,35488,trevor211,15
Rock Bottom Chicago The Saison Also Rises,48173,SQNfan,13
J.W. Lees The Governor &#40;Cask&#41;,146498,thepegjett,7
Anchor Steam Beer,46,AndySnow,10
Oskar Blues Dales Pale Ale,11576,LoveCaissa,17
Victory Storm King Imperial Stout,626,RateandPillage,17
Schloss Eggenberg Samichlaus Bier,6245,Itzjerm,18
Affligem Nol &#40;Christmas Ale&#41;,3736,BrideOfFrankenkitty,16
Sea Dog Raspberry Wheat Ale,7729,Block,9
New Glarus Hometown Blonde,13225,GrainBeltGuzzler,8
Great Lakes Lake Erie Monster Double IPA,35835,RickTStiles,16
Big Rock Traditional Ale,28,Cole,18
Van Dyck Edisons Electric Light,21880,Sregnar35,12
Phillips Amnesiac Double IPA,42015,hapjydeuce,16
Great Lakes Dortmunder Gold,1217,Verga,17
Bert Grants Deep Powder Winter Ale,14926,spydog,8
Moylans Ryan OSullivans Imperial Stout,454,angrypirate06,15
St. Bernardus Abt 12,2530,suurjuust,18
Samuel Adams Pale Ale,1144,ghawener,6
Avery Mephistopheles Stout,55211,drmatt,18
Samuel Adams Winter Lager,168,tig397,13
Rogue Imperial Stout,5266,ilherps,18
Founders Blushing Monk,50817,jvmiller,17
Anchor Bock Beer,47436,FaithHealer1,16
Cropton Blackout,81149,thepegjett,17
Badger Golden Champion Ale,1014,ComradeK,19
Southern Tier Hoppe,70146,cakanator,16
JosephsBrau Winterfest,52892,WabashMan,13
Goose Island Bourbon County Stout,8909,BNSLY,18
St. Bernardus Christmas Ale,65814,henrikb,16
Buffalo Bills Americas Original Pumpkin Ale,5298,MaBeer1972,9
Furthermore Three Feet Deep,67046,AbsoluterZero,17
Saranac India Pale Ale,553,spector,12
Dogfish Head 60 Minute IPA,7431,gearbike,18
HeBrew Vertical Jewbelation,133302,MbpBugeye,14
Millys Tavern General John Stark Porter,11934,BitchesBrew,16
Goose Island Kilgubbin Red Ale,816,clvand0,12
Melbourn Brothers Cherry,16765,TheRimmer,17
Cascade First Harvest Ale,13618,beerledgend,16
Erdinger Weissbier Dunkel,2469,Aggie80,14
Schell FireBrick,786,jimmyh221,14
Surly Furious,55798,DavoleBomb,15
Bruegel Amber Ale,3957,elnadeau,13
Koff Porter,7231,Imaena,15
Bells Batch 8000 Ale,75526,TheGuy,14
Great Divide HotShot ESB,41574,ChrisPants,16
Southern Star Buried Hatchet Stout,96390,DrSilverworm,12
Einbecker Mai-Ur-Bock,5112,LtJudge,11
Hook and Ladder Golden Ale,56940,mrant,10
Bells Cherry Stout,3216,Beerapprentice,15
Anchor Porter,48,JenT,16
Ipswich Oatmeal Stout,4644,emerica56,16
Texels Wit,10802,erickok,11
Jmtlands Jull,5946,SlimJimDrinker,13
Old Chimneys Dry Cider,150571,Scopey,14
Craftsman Weizenbock,17150,herbjones,18
Delirium Nol,5998,Defreni,13
Bass Pale Ale,133,Stew41,8
Whitbread Pale Ale &#40;USA&#41;,4506,clong83,10
Lost Coast Downtown Brown,2661,godzrule,11
JosephsBrau Oktoberfest,64650,scanman,12
The Covey Fritz Reserve Imperial Amber,116169,bostondoug1981,17
Foothills Hoppyum IPA,55040,crajun,14
Michelob AmberBock,483,awhsom,6
Dogfish Head Raison D Etre,1189,bedainedebiere,14
Le Bilboquet LArchange,59973,Snoro,14
Ayinger Celebrator Doppelbock,1090,Boliv,16
Great Divide Titan IPA,25083,Blasphemies,15
North Coast PranQster Belgian,679,DrBeer,16
Spaten Premium Bock,6448,kevd193213,10
Fur Renssance,56297,KingCecil,15
Schlitz,8748,KUEric,4
Capitol City Bull Run Bitter,443,bfeldmann,14
Goose Island Bourbon County Stout,8909,aremsee,17
Weihenstephaner Pilsner,30527,CelticBrew,12
Amiata Contessa,84680,eczematic,14
Karl Strauss Tower 10 IPA,101530,mesperon,12
Liberator Train Wreck Triple,34667,DomiNate,11
Samuel Smiths Oatmeal Stout,87,BrockLanders,14
Offshore Amber Ale,29838,DCopperfields,12
Spitting Feathers Thirst Quencher,51434,niquillis,11
Avery Anniversary Sixteen,101704,jimmack34,17
Weyerbacher Insanity,39419,pushkinwow,16
Prinzregent Luitpold Weissbier Hell,8946,Zita,9
Moylans Dannys Irish Style Red Ale,1579,doubelknv3,11
Smuttynose IPA,32134,NewYawker,8
Rock River Lager,11431,wildnobility,10
Hook Norton Cotswold Lion &#40;Cask&#41;,62628,Beese,14
Fort Collins Rocky Mountain IPA,74077,sheatripper,12
Stone Old Guardian Belgo-Barley Wine,118038,m4rest88,17
Maisels Weisse Original,4560,Marc,15
Bear Republic XP Pale Ale,7710,Indulgence,18
Palm Speciale,9476,pfr,12
Stone Smoked Porter,421,bsour,17
Founders Breakfast Stout,14956,undsioux7,17
Lambrate Magutt,99458,Keeper,12
Coors Light,707,jmo32087,5
Heineken,37,fatherpierre,7
Nodding Head Prudence Pale Ale,73135,euserphriendly,12
Davidson Brothers Brown Ale,21702,waveman352,12
Schlitz Classic 1960s Formula,90494,mallons72,7
Brooklyn Pilsner,532,flounder007,9
Samuel Adams Noble Pils,107598,Atheist_Peace,12
Two Brothers Ebels Weiss Beer,48856,TheGuy,15
Dogfish Head Punkin Ale,16957,bmanLS,14
Steam Whistle Pilsner,6226,Strange Brew,9
Corona Light,743,OD40oz,7
Unibroue phmre Apple,13558,SSKD814,17
Southern Tier Pumking,77640,case4816,14
Henry Weinhards Hefeweizen,12325,beeaman,15
Dommelsch Oud Bruin,13014,TrefwoordPunk,8
Clipper City Heavy Seas Winter Storm &#40;2003-2004 &#40;DIPA&#41;,28426,shameusburp,15
Port Brewing Panzer Imperial Pils,93340,asedzie,15
Harboe Ale,70414,Furseth,10
Mackeson XXX Stout,3766,cwillmo2,12
Jackie-Os Sweet Chocolate Love,117797,MbpBugeye,3
Black Sheep Monty Pythons Holy Grail,5989,mrdeath5493,14
Gayant La Goudale,9157,tomxcs,15
Heineken,37,NordicV,5
Nethergate Lemon Head,52002,swooper,11
Kaufbeuren Buronator Doppelbock,9126,TheCaptain,16
J.W. Lees Harvest Ale,6070,Scopey,16
BridgePort IPA,106,ThaJuggernaut,11
Becks Oktoberfest,2199,stretchfest,11
Woodchuck Granny Smith Draft Cider,2992,euserphriendly,13
Elysian The Wise ESB,3785,AlchemistZ,10
Hacker-Pschorr Mnchener Kellerbier - Anno 1417,18207,marcot,12
New Belgium Sunshine Wheat,423,asedzie,11
Kulmbacher Mnchshof Lager,22437,gerardoluna,10
Mendocino Red Tail Ale,353,GKillian,8
Au Matre Brasseur Festive Impriale au Bl de Nol,96304,Pyrozoid,14
Jackie-Os Dark Apparition Mole,135138,JStax,14
Town Hall Masala Mama IPA,14052,mreeves,18
Stoudts Double IPA,40141,Admiral,16
Southern Tier Gemini,81813,thb,14
Schnramer Bavarias Best India Pale Ale,142534,Tripplebeer,15
Budweiser,473,jimcook,1
Tetleys Huntsmans Ale,143786,stravale,11
Charlevoix Flacatoune,51570,SlovakSniper,14
Port Brewing Shark Attack Double Red Ale,29012,jlieber17,16
Casta Morena,7626,PeterA,12
Blue Moon Full Moon Winter Ale,79543,iamqueensblvd,12
Affligem Nol &#40;Christmas Ale&#41;,3736,Blom,13
Michelob Ultra,12963,sbrewno,6
Wieckse Witte,8148,JRock72,15
Christian Moerlein Hefeweizen,51680,wcampbell,6
Flying Dog Gonzo Imperial Porter,45950,greig,16
Greene King IPA Export &#40;Filtered&#41;,59220,marcot,2
Lost Abbey 10 Commandments,72830,RollinHard,18
North Coast Blue Star,678,mgoy,14
Bud Light,474,D_i,15
Marble Dobber,106844,EFC1878,17
Schneider Aventinus,2224,philvil,16
Hitachino Nest White Ale,10526,SJP,16
Tiger Beer,3126,dubs,10
Goose Island Honkers Ale,811,reakt,14
Moab Brewery Scorpion Pale Ale,12238,ontario102,14
New Belgium Mothership Wit,58992,dinkle50,14
Nickel Brook Cuve &#40;2008-&#41;,99089,bvc,11
NOLA Brown Ale,101232,Beerbuddha,14
Ayinger Jahrhundert,2717,rjplumer,16
Great Lakes Dortmunder Gold,1217,WakeandBake,16
Youngs Old Nick,145,hammenlind,16
Wells Bombardier Satanic Mills,71542,Nisse666,14
Oakshire Overcast Espresso Stout,81182,darbish,12
Corona Light,743,HeistAlmighty,4
Grand Teton Lost Continent Double IPA,103203,JoePeesie,16
Trader Joes Vintage Ale 2007,81955,mwelsh13,15
New Holland Ichabod,2017,dekester1,11
Southern Tier Mokah,101699,Nickls,16
Summit Great Northern Porter,7746,valpoaj,12
Firestone Walker Pale 31,22526,thetmaxx,16
DAB Original,4754,kevinsenn,8
Djvlebryg Hjul & Stejle,112906,Japalo,10
Leinenkugels Oktoberfest,9411,Gmku,7
Samuel Adams Chocolate Bock,29842,coldbrewky,15
Fat Heads Head Hunter IPA,101856,KornDogg,18
John Smiths Winners Tipple,85222,HarryFlashman,10
Orval,835,benpickens,16
Brooklyn Lager,528,blindeyedbetty,15
Foothills Pilot Mountain Pale Ale,50585,maugus4ever,14
Negra Modelo,745,RiverHorse,9
Shorts Black Cherry Porter,93296,johnnyoski,16
Heavyweight Biere dArt,15630,axilla,16
Steam Whistle Pilsner,6226,ProstmanSux,14
Sierra Nevada Torpedo Extra IPA,59261,beerisgoodforu,15
Three Floyds Alpha Klaus Christmas Porter,10963,hopslovin,15
Molson Canadian,237,molsonfan9000,15
Bells Oberon Ale,3211,DrunkCaleb,18
Founders KBS &#40;Kentucky Breakfast Stout&#41;,40544,tmgiddings,17
La Caracole Nostradamus,7176,CampbellWilson,16
Viking Brewing Hot Chocolate,42366,anderiv,8
Skinners Jingle Knockers,4425,goozen,18
Cambridge Great Pumpkin Ale,27974,ukoolaid,16
Pyramid Wheaten Ale,950,Stove Top,13
Smuttynose Old Brown Dog,104,jskendzel,16
Great Lakes Locktender Lager,13823,Jedsbrew,12
Samuel Smiths Taddy Porter,94,kpresley77,16
Karmi Poema di Caffe,46677,estpiwo,4
Hollbeer Bire Ambre Prestige,25043,deputysherrif,16
Triumph Coffee & Cream Stout,13548,bp,13
Bud Ice Light,476,BeerNazi,9
Wychwood Circle Master / Scarecrow &#40;Bottle&#41;,11453,tlind2,11
Capital Wisconsin Amber,852,WallyWalrus,12
Moylans Moylander Double IPA,7862,tennisjoel,16
New Belgium Lips of Faith - Le Terroir,51668,RB1,16
Dark Horse Too Cream Stout,17386,Miver,15
Arcadia Loch Down Scotch Ale,11064,BierBauch,14
Jupiler,8042,Wim,11
Avery Anniversary Thirteen,58839,cellar,17
Sapporo Yebisu,221,Nisse666,10
Otter Creek Pale Ale,2429,scarletfire65,8
Chapeau Faro,6069,Otje,12
Rother Bru ko Ur-Weizen Leicht,107295,janubio,16
Erdinger Urweisse,83596,Grima,11
Leinenkugels Big Butt Doppelbock,10012,labattblueleaf,20
Twisted Pine American Amber Ale,3653,chef201atc,9
Magic Hat Roxy Rolles,65532,DrBayern,15
MT Tamborine St Bridget,92561,Stew41,15
Molson Golden,247,thehurt01,14
Magic Hat Circus Boy,56699,SQNfan,12
OFallon 5-Day IPA,57343,krysztofar,13
Saint Arnold Santo,156826,dyetube,8
Rogue Brutal IPA,581,biermonk,16
Yuengling Traditional Lager,884,JDUB,14
Bornem Triple,3955,JaPe,15
Petes Wicked Summer Brew,471,TogBean,12
Shiner Blonde,910,mstockton,9
Midnight Sun Panty Peeler,22240,emerica56,17
Telegraph Obscura Arborea,144001,wedgie9,13
Singha,1092,flying_pig,16
Tregs HopBack Amber Ale,17495,csuders,15
Stone 06.06.06 Vertical Epic Ale,60065,kimcgolf,18
Le Cheval Blanc Sparta &#40;Bohemian Lager&#41;,51041,MJGG,14
Rogue John John Dead Guy Ale,105497,RollinHard,15
Sly Fox Oktoberfest,27802,NJBeerman013,10
Moonshot,38741,beertasterboston,17
Lost Abbey Red Barn Ale,64608,GuilTTy,15
Stone Old Guardian &#40;Vintages 2004 and later&#41;,30838,Aquilo,15
Samuel Adams Triple Bock,164,gputty,18
Samuel Adams India Pale Ale &#40;IPA&#41;,4628,amx1970390,12
Smuttynose Really Old Brown Dog Ale &#40;2008 and earlier&#41;,70847,rcasta,16
Baron Helles Bock,46350,Bradrcr,10
Laughing Dog The Dogfather Imperial Stout,94884,ruyehara88,17
Jolly Pumpkin Luciernaga  &#40;The Firefly&#41;,40123,donteatpoop,13
Brugge Brasserie Tripel de Ripple,46931,cherr,18
Wychwood Hobgoblin &#40;Pasteurised&#41;,5107,frizzzzle,16
South Street JP Ale,24498,kassner,14
Harp Lager,836,uglyblond1,12
Allagash Interlude,52853,SSKD814,16
Dogfish Head Palo Santo Marron,66797,mnjeff,18
Penn Pilsner,3199,Wakie,12
Thatchers Katy Cider,5852,weaselkenievil,8
Christian Moerlein Dopplebock,48304,Beer Guy99,17
Three Floyds Dreadnaught Imperial IPA,8933,Dfonorow,16
Dogfish Head 90 Minute Imperial IPA,10569,FastEddie,15
Brix 42 Hefeweizen,102669,ChazMania,14
Kuhnhenn Raspberry Eisbock,25627,punkrkr27,20
Au Matre Brasseur Porter Frontenac,82877,Pyrozoid,14
Weltenburger Urtyp Hell,4694,ALLOVATE,15
Southern Tier Farmers Tan Imperial Pale Lager,118859,BrianDorry55,15
Victory Hop Wallop,29211,Tripplebrew,15
Wychwood Goliath,12117,Straling,8
Michelob Ultra,12963,archstanton,1
Bud Light,474,Hmelsicky,10
West Virginia Appalachian Ale,2283,JonR888710,13
Southern Tier Un*Earthly,56403,baraciisch,16
Spaten Mnchner Hell / Mnchen / Premium,2559,burpfrank,13
Dogfish Head Midas Touch Golden Elixir,7293,scottk,12
Nils Oscar Rkporter,78524,Lalli,13
New Glarus Crackd Wheat Ale,98770,mkade8883,14
Tregs Troegenator Doublebock,13174,Hinez57,17
Rapunzel Pils,16262,heavy,11
The Bruery Partridge in a Pear Tree,95773,padrefan98,16
Full Sail Hop Pursuit Extra Pale,113264,TheSponge,15
Redhook Winterhook,668,otismulligan,17
Lwenbru Oktoberfestbier,6378,Benjii,14
Moerlein Over-the-Rhine &#40;O.T.R.&#41; Ale,71879,monkeychugg55,14
Stone Arrogant Bastard Ale,1315,Vaiz,16
Ruckus Hoptimus Prime,61147,jblendy,16
Knig Pilsener &#40;Germany&#41;,4026,Russo,14
Hadrian & Border Tyneside Brown Ale,117848,gary07734,13
Stoudts Blonde Double Mai-bock,2267,oldstock23,8
Two Brothers Cane and Ebel,59141,tcruicks,16
Unibroue Don de Dieu,1929,LesStewart,15
Westvleteren Extra 8,4935,DJH-Bird99,17
Bush Ambre &#40;Scaldis&#41;,7040,Sammys,13
Russian River Pliny the Elder,8936,BrotherGrendel,18
Cigar City Guava Grove,95109,Jonte,12
De Ranke Kriek,15233,Kst,13
Dieu du Ciel Corne du Diable,31102,Birdiebeagle,15
Westmalle Dubbel,2205,zakkbironia,15
Leinenkugels Honey Weiss Bier,985,BeerBlockaid,4
Bush Prestige &#40;Scaldis Prestige&#41;,29196,mabjork,15
Bells Oberon Ale,3211,Block,12
Florisgaarden Framboise,27137,zvikar,8
Sierra Nevada Wheat,368,Quietman,11
Spaten Oktoberfest Ur-Mrzen,2543,ESBob,14
Weyerbacher Double Simcoe IPA,59030,LooseCannon,15
Yuengling Original Black and Tan,887,timmy4,15
Rogue Mocha Porter,591,FormatKid,18
Watch City Clockwork Summer Ale,26275,fbennett,17
Sierra Nevada Torpedo Extra IPA,59261,jikvig,16
Budweiser Budvar &#40;Czechvar&#41; 12,1316,joelumbumbard99,14
The Duck-Rabbit Milk Stout,38879,Keil,12
Schlafly Scotch Ale,7103,SunSkates,15
Paulaner Oktoberfest Bier &#40;Wiesn Bier&#41;,646,Rynoplasty,15
Brooklyn Winter Ale &#40;2006 and Later&#41;,67203,mixmaster,16
Sweetwater 420 Extra Pale Ale,172,superspak,15
Bells Expedition Stout,3214,Tweety,18
New Belgium Fat Tire,424,Merin,14
Stone 07.07.07 Vertical Epic Ale,74533,punkrkr27,16
Weyerbacher Verboten,118862,BrianDorry55,13
Stewarts Smoked Porter,27430,Bricks,5
Dead Frog Toasted Coconut Wit,149529,JHunter,13
Lasser Export,38640,larstangaa,12
Weyerbacher ESB,2317,old german99,20
Fort Collins Rocky Mountain IPA,74077,verymerrymonk,15
Icehouse,411,HarmonKill-a-Brew,9
New Glarus Unplugged Cherry Stout,56215,muenster,16
Bells Cherry Stout,3216,santos999,18
Saranac Black and Tan,547,Jonathan3584,11
Ithaca Pils,59797,checkmatei1,14
Stone 08.08.08 Vertical Epic Ale,89709,MullMan,15
Redhook Winterhook,668,thechandler,14
Brooklyn Lager,528,Elvis,10
McMenamins Sommerset Wheat,36441,mrhoppy,10
JosephsBrau Hopfest,72385,kuphish,10
Kruovice &#268;erne,4789,Dalle,12
Grand Ridge Wet-Hopped Oatmeal Ale,142670,Maris,13
Cervoise de lAvouerie dAnthisnes,6445,footy,17
Paulaner Hefe-Weissbier,647,Thaichile,16
Pizza Port Synergy,56084,nolankowal,16
Sweetwater Exodus Porter,174,billb,17
St. Ides High Gravity Malt Liquor,2466,ronaldtheriot,16
Crooked River Settlers Ale ESB,1638,tbookman,15
Surly SurlyFest,64349,Swolf3,15
Jolly Pumpkin La Roja,36704,thePacifican,16
Magic Hat Lucky Kat,84367,BeerBunker,9
Wells Banana Bread Beer &#40;Bottle&#41;,13066,drabmuh,4
Boddingtons Pub Ale &#40;Can&#41;,690,Codythegreat,14
Peroni,2917,jde123,8
Stone Oaked Double Bastard,81332,hellomynameis,15
English Ales Black Prince Porter,35472,Sickboy282,14
Stoudts Oktoberfest,6248,MattShizzle,14
Breckenridge Agave Wheat,78299,llcooldave,15
Cigar City Maduro Oatmeal Brown Ale,99593,jport4087,15
Boulevard Zn,7758,RateandPillage,14
Fosters Premium Ale,92787,dyetube,9
Spanish Peaks Black Dog Ale,3021,daalamar,17
Sierra Nevada Torpedo Extra IPA,59261,Gooney,17
Prinzregent Luitpold Weissbier Hell,8946,TheHulk,14
Petes Wicked Ale,465,jefe026,16
Oskar Blues Ten FIDY,68107,joe1510,17
Kalnapilis Katon&#371;,126503,stunetii,8
Westmalle Tripel,2204,dinkle50,8
Samuel Adams Black Lager,41887,armando629,14
Buffalo Bills Americas Original Pumpkin Ale,5298,jeter2273,16
West Croft Medium Cider / Janets Jungle Juice,40907,worldbeertaste,5
De Ranke XX Bitter,9183,lemasney,17
Schneider Weisse Original,1762,UnholyBrewing,20
Hoppin Frog Bodacious Black & Tan,65882,ChrisThomson,14
Spaten Optimator,2094,Quietman,16
Speakeasy Double Daddy IPA,17012,popery,10
Leinenkugels Original,983,jarlbartar,9
Budweiser American Ale,90235,Avengedpoet,10
Samuel Adams Octoberfest,167,MeadMe,14
Great Divide Titan IPA,25083,kumite56,15
Bells Porter,3208,jumpjet2k,14
Southampton Pumpkin Ale,43755,rmalloy,15
Dogfish Head Oyster Stout,27415,CMUBEERMAN,14
Magic Hat Odd Notion - English Dark Mild &#40;Summer 08&#41;,86652,Boliv,14
Goose Island Pere Jacques,24619,MaBeer1972,15
Stone Ruination IPA,14709,daalamar,15
Kelham Island Pale Rider,12729,DrBeer,15
Ayinger Weizen-Bock,56837,austone,14
Fox River Fox Tail Pale Ale,56333,jewedekind,13
Chimay Bleue &#40;Blue&#41; / Grande Rserve,53,daalamar,18
Third Coast Old Ale,3213,12many,17
JosephsBrau Oktoberfest,64650,Petrucci914,13
Lako Jubilejnik,83798,dEnk,9
Steinlager Classic,1483,shakespeare33,2
Bear Republic Hop Rod Rye Ale,8048,spilledpint,17
Bud Light Lime,86207,pchiodo,8
Delirium Tremens,1039,DCJack,12
Breckenridge Lucky U IPA,108517,DrSilverworm,14
Ommegang Cup o Kyndnes,108029,MaBeer1972,15
Two Hearted Ale,1502,Jwasciuk,10
Portsmouth Imperial IPA,71704,BarZigKin,17
Samuel Smiths Taddy Porter,94,krisfleet,17
Rodenbach,1193,Sten,12
Whitbread Pale Ale &#40;USA&#41;,4506,llcooldave,15
Plankstetten Spezial,23206,dortmunder,11
Cisco Dark Woods,119057,cpetrone84,11
Skands Tppefald,90129,Japalo,12
Orval,835,buzzoven,13
Ballards Wassail,1020,Stephanos,12
Winterkoninkske &#40;Winter King&#41;,11027,doublebock,18
Samuel Adams Old Fezziwig Ale,5928,pintocb,15
Oskar Blues Dales Pale Ale,11576,peteport,16
